SalesID,SalePrice
1778873,38229.849463714156
2354427,28726.34672801386
2650799,27472.078686945195
1142832,52163.913048696384
1221065,57267.68791209434
1523856,54091.66661840811
1662919,24095.654182543032
1356635,27435.35811319502
1802429,20430.58119156387
1285788,27445.150266195065
2234828,61535.79421720588
1724694,33207.97584880712
1410672,38224.95338721413
1388030,23818.271286167626
2356449,32874.202313087844
4261972,48260.63791010775
1333329,38733.09248151961
1608672,33685.532536341685
1453563,32382.303730272786
1406936,24539.48596886836
1684901,33188.391542807025
1902501,22873.72336507566
1692727,20430.58119156387
1363245,24502.765395118186
1720908,20430.58119156387
1709312,40445.36781206254
2351527,23825.61540091766
1743861,25011.800245683324
1827401,32426.368418773
1398858,16762.423591523635
1593286,22895.755709325764
2271699,38309.561112312476
2219858,27435.35811319502
2719204,16769.76770627367
1299106,35285.51998934948
2400829,22854.13905907557
2537213,16767.319668023658
1691568,33227.560154807215
1621316,24071.17380004291
6285560,16747.735362023563
1297744,35265.93568334938
1767489,43302.071344389005
1329498,27428.01399844498
1734821,25011.800245683324
1418677,24492.973242118136
1570739,35525.008967044276
1766428,40408.64723831236
1852604,16747.735362023563
1417500,30362.800099930857
1299894,35283.07195109947
1178150,22120.82417785669
1783659,33188.391542807025
1177023,49069.79300350108
1637326,30461.847274408028
1409268,43309.41545913904
1289640,24100.550259043055
2347750,16769.76770627367
2235994,24529.693815868315
1352909,33190.83958105704
2370277,49069.79300350108
2303947,54121.043077408256
2417335,49089.37730950117
1586333,16772.21574452368
1292305,24088.310067792998
2355258,28699.418307263728
1416513,30345.663832180773
2256756,52457.91006486237
2326427,29983.22624526121
6328038,16772.21574452368
2331420,49079.585156501125
1144457,32600.383093312328
1627049,23808.47913316758
1253436,23788.894827167485
2303582,38249.43376971425
1600522,29983.22624526121
1343262,32357.823347772668
4276010,28677.385963013625
1725266,27432.910074945008
1362987,24495.42128036815
1421886,48246.568923216764
1328667,27408.42969244489
2410965,49060.000850501034
2251876,48261.25715271683
2294457,56132.832130512325
1800946,16747.735362023563
2237818,24529.693815868315
1148068,16769.76770627367
2246828,56042.84142878615
2243804,32269.661441687436
1195439,22893.307671075752
4374310,16772.21574452368
1736608,49037.96850625092
1660374,16752.63143852359
1372495,27261.547397444177
6314888,24110.3424120431
1293786,23828.063439167672
1287989,23815.823247917615
2209009,23823.16736266765
1361622,63956.90404646757
1163707,48310.21791771706
4352439,43319.207612139086
1446086,32585.69486381226
1147057,27459.838495695134
2444010,22893.307671075752
1618327,23786.446788917474
1380786,43146.312479054905
1581579,27413.325768944913
1840180,24107.89437379309
1730510,40455.15996506259
1491616,30430.022777157876
1619140,23788.894827167485
2724002,16774.663782773692
1307287,27418.221845444936
2295892,28738.58691926392
1361857,48095.08689177361
1412221,38229.849463714156
1422370,48256.36107621681
1611064,27568.423168331385
2466886,22898.203747575775
1644757,24541.934007118372
2283522,51198.74594729369
6271120,48109.77512127368
2205053,40447.81585031255
1814790,22893.307671075752
1744851,22120.82417785669
1574150,33680.017217232584
2196357,27418.221845444936
2310866,28733.690842763895
2354067,27472.078686945195
2305996,44597.956035707866
1712101,49077.137118251114
1885232,22895.755709325764
2364748,32384.751768522798
1257028,27408.42969244489
1807434,18026.483785592347
1792910,16715.91086477341
1472330,22851.69102082555
1350082,30434.9188536579
1842010,16769.76770627367
4298524,24105.446335543078
2332507,44781.92630117592
1658625,32401.88803627288
2631398,25374.402606111813
1390909,33146.77489255682
1523354,59025.265901498955
2291875,22885.963556325718
1535884,35334.480754349715
1396944,27423.11792194496
2255104,27445.150266195065
1301919,35263.48764509937
1252470,24063.82968529288
1818565,20430.58119156387
4393413,49091.82534775119
1499780,24554.174198368433
1521755,27430.462036694997
1742501,27405.981654194875
1443190,27452.4943809451
1253870,24066.277723542888
4371711,36786.621122862976
1284431,23810.927171417592
1455639,27401.085577694852
2285389,56142.62428351237
1168022,16757.527515023612
4319646,42563.72039393819
1776042,27452.4943809451
1729553,48258.809114466814
1684856,33183.495466307
1281379,23793.79090366751
1301781,35261.03960684936
2232519,49562.03792053572
2264118,43311.86349738905
1595794,32374.959615522752
2582439,48370.45768604626
1502384,30405.542394657758
1611176,47227.51651293772
1498330,24088.310067792998
1741401,22120.82417785669
2306086,24571.310466118513
1756122,25011.800245683324
1493825,38304.665035812446
1392510,33176.15135155697
1441214,32409.232151022916
1381058,43148.760517304916
1681220,27440.254189695042
1529224,32376.78841116368
1186810,49094.273386001194
4254205,55993.88066378592
2649102,28699.418307263728
6268113,32257.42125043738
1768115,49067.34496525107
1286412,23808.47913316758
2334250,28714.1065367638
1406314,23801.135018417543
1330828,27432.910074945008
1397485,22878.619441575684
1800035,16764.871629773646
2327894,26680.078114850476
1280630,23793.79090366751
1590481,29983.22624526121
2456367,48290.63361171697
1329978,27413.325768944913
2282504,60991.615841504856
1634355,23818.271286167626
1332799,38725.74836676958
1387205,24563.966351368483
1729094,35292.86410409951
1272414,16755.0794767736
1803836,16757.527515023612
1600262,24522.34970111828
1318952,24286.583454993073
4292704,54113.69896265822
1674207,23791.342865417497
2551751,35246.35137734929
1597973,16762.423591523635
2284000,54116.147000908226
1284618,23810.927171417592
1654918,27420.669883694947
1593662,16759.975553273624
1853950,22890.85963282574
1684348,33210.42388705713
1499957,24554.174198368433
1381042,38294.8728828124
1396776,24573.758504368525
1632404,23815.823247917615
2743513,23832.959515667695
1269524,16757.527515023612
2296084,44607.74818870792
2318460,44605.3001504579
1145463,27472.078686945195
1790349,22883.515518075706
1484139,32362.71942427269
1346798,29049.77914086191
1762075,25011.800245683324
2342887,22883.515518075706
1638455,30464.29531265804
2346612,43324.10368863911
1792175,14311.93730326181
1291095,23810.927171417592
2671076,30764.83367529533
4259386,49564.485958785735
2250932,32568.558596062176
1453424,32379.855692022775
1769471,49067.34496525107
2334752,35317.34448659963
1798887,16755.0794767736
6304194,48293.08164996699
1709371,32428.81645702301
1741689,22881.067479825695
1764353,33185.94350455701
1318897,39957.471337236995
1403694,23786.446788917474
2281193,48280.841458716925
1793448,16733.04713252349
2286035,54113.69896265822
1334172,54099.01073315815
1463259,32471.919957602124
1814351,18031.37986209237
2705933,24585.998695618586
6306307,33227.560154807215
1200711,40450.263888562564
1803863,16757.527515023612
2413582,51184.05771779362
1502217,30405.542394657758
2351211,23815.823247917615
1578845,14311.93730326181
1352343,51186.505756043625
1215343,51198.74594729369
1495221,24080.96595304296
4246677,49086.92927125117
2225297,38239.6416167142
1806790,16757.527515023612
1739777,27423.11792194496
1211939,21650.06397078123
1814505,22873.72336507566
1288999,28726.34672801386
1299043,35285.51998934948
1896210,22866.379250325623
1732531,20430.58119156387
1175104,16769.76770627367
1369295,30388.406126907674
2420898,49086.92927125117
1629962,23813.375209667603
1406506,43309.41545913904
1512866,39614.06533125594
1527427,38229.849463714156
2563101,41699.6358531312
1600921,27457.390457445123
2352283,16774.663782773692
2205468,23793.79090366751
2589753,56147.52036001239
1492817,30452.055121407982
2249890,24563.966351368483
2415318,33212.87192530714
1256634,27428.01399844498
1216029,49089.37730950117
2293736,43328.99976513913
1190369,43336.34387988917
1145767,30365.24813818087
1300737,35246.35137734929
1176021,25011.800245683324
1832725,22893.307671075752
1189305,49091.82534775119
4337105,22885.963556325718
1434737,35317.34448659963
1508036,27393.741462944818
1483362,24492.973242118136
2272669,48280.841458716925
1753749,32296.589862437566
2260098,32348.031194772622
1490903,38227.40142546414
2200546,49089.37730950117
6286517,25099.467747986422
1658475,27432.910074945008
1815631,32399.43999802287
1464112,43311.86349738905
1501816,29057.123255611943
2455086,48295.52968821699
1527319,38229.849463714156
1283181,23798.68698016753
1347091,32394.543921522847
1589101,16757.527515023612
1592506,22888.41159457573
1405493,23796.23894191752
2217238,27413.325768944913
1271229,16747.735362023563
1264963,23783.99875066746
2254379,54103.906809658176
1405726,40131.264341936956
1740331,43314.31153563906
2211272,24107.89437379309
2198948,27469.630648695183
1393337,27420.669883694947
1682383,43311.86349738905
2277806,55385.88476366351
1388913,35492.23115119362
4284229,51238.16630632053
1630910,23813.375209667603
1632017,23815.823247917615
1753687,43289.83115313895
6298332,23835.40755391771
1385676,16759.975553273624
2556259,38292.42484456239
1313644,24539.48596886836
1477255,27401.085577694852
1586441,27472.078686945195
1347537,32401.88803627288
1739341,27423.11792194496
4373680,16769.76770627367
1658865,23810.927171417592
1790157,22885.963556325718
2360130,30447.159044907956
1722011,27457.390457445123
1484118,35253.69549209932
2241966,49564.485958785735
1508761,27393.741462944818
1666433,23803.583056667558
2202861,16762.423591523635
1437950,27447.598304445077
1207859,26680.078114850476
1383546,27457.390457445123
1721920,33207.97584880712
2352927,23818.271286167626
1359429,49064.89692700106
1391113,33154.11900730686
1146277,23837.85559216772
2221875,54111.2509244082
1517547,32404.336074522893
1720102,33176.15135155697
2260979,32254.973212187364
1885290,16757.527515023612
1522836,27452.4943809451
1616613,24581.102619118563
1634961,30459.399236158017
1298105,35270.8317598494
4336046,49084.48123300115
2248202,16759.975553273624
1376588,54094.11465665813
1353132,27428.01399844498
2255274,48738.46750603182
1282618,23796.23894191752
1635935,24576.20654261854
1748337,27423.11792194496
1713541,22888.41159457573
1340657,33185.94350455701
1790917,16723.254979523444
1791311,16733.04713252349
2348602,23815.823247917615
1733750,33181.04742805699
1663382,23820.719324417638
2620206,43324.10368863911
2343398,49084.48123300115
1344714,35273.279798099415
2455042,32423.920380522988
1597241,24517.453624618258
1440919,25842.714774937263
2400356,43336.34387988917
1680663,25011.800245683324
1771209,49079.585156501125
6304324,45459.89731221954
1362052,43163.448746804985
1386129,24541.934007118372
1395006,33185.94350455701
1450123,30333.423640930716
1505248,28674.93792476361
2567090,35329.58467784969
2338580,24578.65458086855
1169597,26680.078114850476
2355505,46326.112467352
1496345,24085.862029542983
1293945,21650.06397078123
1332717,22861.4831738256
1488840,43316.759573889074
1610288,36583.85271891835
1472790,22854.13905907557
1494160,54176.27434350646
1502999,51133.48737509429
4312044,54183.618458256504
1400965,27430.462036694997
1277177,24541.934007118372
1513650,48454.85613325625
1644891,24527.245777618304
1315660,27435.35811319502
1477066,33161.46312205689
1770404,49072.24104175109
1611393,43432.68836127536
1606376,32409.232151022916
2359712,22120.82417785669
1435355,27440.254189695042
1156674,23818.271286167626
1584454,27408.42969244489
1658922,24090.75810604301
1613162,27472.078686945195
1885430,22871.27532682565
1792770,16735.4951707735
1594857,27403.533615944863
2394271,35319.79252484964
1454357,32262.317326937402
2716021,18028.93182384236
1819164,26278.308478002047
1465302,24554.174198368433
1589533,51203.64202379371
1279704,40445.36781206254
2328314,43319.207612139086
1406092,23801.135018417543
1470940,27452.4943809451
1523400,54171.37826700644
1524472,38232.29750196416
2207509,24093.20614429302
2433078,16769.76770627367
1388602,24098.102220793044
2220209,40420.88742956242
6284756,43341.239956389196
1762314,33185.94350455701
1180682,49077.137118251114
1171972,27457.390457445123
2319285,16769.76770627367
1902709,22876.171403325672
1769600,33203.079772307094
1595520,23766.86248291738
1493841,38304.665035812446
1578929,39957.471337236995
1421565,32379.855692022775
2285184,56137.72820701235
1359854,33185.94350455701
1264744,16715.91086477341
1450747,32348.031194772622
1298873,35280.623912849456
1299629,35270.8317598494
1465241,43321.6556503891
1218467,25835.37066018723
2327001,46629.09886823931
1583934,27454.94241919511
1605522,29103.635982362168
1404691,24068.7257617929
1198397,16777.111821023704
2199132,27474.526725195206
6273789,54113.69896265822
1449107,36739.35354112473
1680622,27430.462036694997
1582512,43294.72722963897
1698122,33200.63173405708
1636749,24581.102619118563
1481119,24497.869318618163
1642483,25374.402606111813
1188993,43336.34387988917
1627528,35310.000371849594
1614183,40447.81585031255
1566009,16774.663782773692
1604573,32401.88803627288
1827935,16764.871629773646
1749509,24544.382045368387
1344158,32382.303730272786
1690934,27447.598304445077
2752722,49089.37730950117
1148994,16759.975553273624
1644277,27423.11792194496
1769598,49069.79300350108
1276311,16767.319668023658
2279926,53087.59712385014
1272836,16752.63143852359
1210533,43333.895841639154
1722858,30764.83367529533
1362866,24529.693815868315
1333544,48168.19917013158
1472449,22851.69102082555
2275854,55497.91483020001
1712343,16757.527515023612
1451007,35297.76018059954
2705745,16774.663782773692
1690846,43309.41545913904
1202627,27476.974763445218
6284113,49064.89692700106
2351990,23835.40755391771
1521767,43294.72722963897
1658904,24090.75810604301
1516885,32396.99195977286
1448047,54587.47091620808
1512580,32566.110557812164
2270944,30427.574738907864
1509388,32389.64784502282
1260475,23771.7585594174
1406592,27445.150266195065
1221389,16769.76770627367
1364549,24539.48596886836
1579404,27442.702227945054
1610150,27565.975130081373
1613234,24581.102619118563
2332037,33198.18369580707
1370276,30395.750241657708
2705080,38757.57286401973
1463348,43304.51938263902
2344301,49082.033194751144
1657765,40876.065438627294
2212141,16772.21574452368
2646397,23820.719324417638
1461142,24066.277723542888
2433746,16774.663782773692
1531945,32416.576265772954
2241474,50227.0772534006
4275967,55522.395212700125
1538640,54111.2509244082
1420215,27391.293424694806
1822407,23788.894827167485
1664961,14311.93730326181
1858577,22876.171403325672
1627584,24085.862029542983
1725772,33156.56704555687
4314692,43336.34387988917
1811406,16769.76770627367
1852291,16750.183400273574
1810525,16769.76770627367
1355434,49067.34496525107
1446991,35514.26349544372
1276184,16764.871629773646
2291711,38755.124825769715
2278287,48104.879044773654
4359298,49072.24104175109
1490401,27423.11792194496
1274471,16762.423591523635
1252028,24061.38164704287
1192339,24102.998297293067
1437281,27442.702227945054
4248298,16757.527515023612
4318687,23808.47913316758
1399080,16764.871629773646
1627020,23808.47913316758
6272537,56145.07232176238
1387231,24286.583454993073
1253677,21650.06397078123
1511608,31280.018019493345
6268732,43316.759573889074
6288255,39675.19236436157
2258940,34477.29016524314
1447372,30362.800099930857
1171332,48370.45768604626
1793468,16728.151056023467
1577965,30764.83367529533
1368150,30371.26985915759
1437265,27442.702227945054
1446412,41868.78459238749
1364905,24517.453624618258
1437915,43311.86349738905
1840199,23832.959515667695
1451533,32352.927271272645
1588128,27474.526725195206
1537174,49079.585156501125
1265307,16725.703017773456
1310802,38299.76895931242
1607362,28709.210460263777
1746520,27437.80615144503
1390962,33146.77489255682
1885626,22873.72336507566
1500817,39675.19236436157
1563082,44600.40407395788
1643433,25376.850644361824
2538853,39618.96140775596
1674261,22120.82417785669
1452487,32367.615500772714
2640640,14311.93730326181
1656583,32392.095883272832
2292467,23823.16736266765
2292934,24581.102619118563
1733226,27403.533615944863
1642763,30471.639427408074
1267697,27467.182610445172
2414031,48368.00964779625
1178113,43338.79191813918
4361358,51198.74594729369
1658649,29120.77225011225
6287629,30471.639427408074
1775473,27445.150266195065
4313939,33212.87192530714
2334569,28719.002613263823
1465793,33193.28761930705
4362596,38762.46894051976
1313462,24537.03793061835
1640479,41236.219760805776
2356688,23823.16736266765
2296536,54121.043077408256
1708141,24073.621838292926
1266070,27435.35811319502
1363551,24510.10950986822
1616919,23783.99875066746
2257216,41694.73977663118
1348154,48266.153229216856
1531393,27425.56596019497
4335425,49091.82534775119
1580307,27401.085577694852
1406148,23801.135018417543
2428254,22888.41159457573
2360123,28013.809024396214
1603199,31326.53074624357
1761556,49067.34496525107
1264924,23781.55071241745
4259925,40420.88742956242
2503105,23832.959515667695
1456910,32262.317326937402
1758172,38752.676787519704
2632823,50431.562664258076
2346504,27457.390457445123
2418474,24095.654182543032
2311789,43338.79191813918
1639283,24100.550259043055
1301941,35263.48764509937
1470605,27445.150266195065
1604849,31336.322899243616
1158842,16772.21574452368
1193519,54123.49111565827
2277813,35312.448410099605
1183346,27946.5863471692
1559000,24102.998297293067
2413421,27450.04634269509
2338819,40445.36781206254
2718589,19658.29573585029
4269755,43309.41545913904
1521067,30444.711006657944
2365309,24515.005586368243
1737241,32406.784112772904
1150489,25011.800245683324
2501220,23823.16736266765
1580198,27398.63753944484
1367886,32406.784112772904
2421593,40445.36781206254
1624052,28706.762422013766
2325597,26680.078114850476
2415869,33222.66407830719
1256599,25011.800245683324
2351082,23813.375209667603
1267474,33200.63173405708
1808682,16759.975553273624
1283165,23798.68698016753
1600329,24522.34970111828
1763780,46629.09886823931
1725624,33151.670969056846
1283189,21372.681074405828
4335305,49089.37730950117
1257822,35280.623912849456
6277250,22893.307671075752
1529764,27435.35811319502
2241492,55308.030476651766
2262592,43309.41545913904
1593441,16759.975553273624
4318246,32636.48093746766
1602750,29088.9477528621
1318996,27457.390457445123
1202358,54183.618458256504
1736806,35297.76018059954
1361575,38297.32092106241
1387028,24090.75810604301
2353886,30469.191389158063
1171766,23798.68698016753
1614967,27573.319244831408
1607384,33195.73565755706
1462926,32464.575842852086
2546794,31282.466057743357
1605593,24541.934007118372
2523692,43314.31153563906
2296847,30043.466013590405
2250905,46048.43453349464
1624420,23803.583056667558
1735577,22856.58709732558
1764376,33185.94350455701
1825700,40876.065438627294
1783610,33185.94350455701
1743131,25011.800245683324
2356733,23810.927171417592
1148779,27450.04634269509
1884983,22876.171403325672
1384001,50222.18117690058
1461754,24073.621838292926
1323563,32394.543921522847
2248496,32296.589862437566
2504453,27003.766518119744
4367340,49089.37730950117
2220217,54094.11465665813
1617911,23786.446788917474
1578190,22866.379250325623
1270502,16745.28732377355
1718545,32399.43999802287
1611444,27570.871206581396
1170672,26278.308478002047
1391236,33156.56704555687
1688743,22871.27532682565
1363679,24512.55754811823
1174348,24090.75810604301
1461782,24266.99914899298
6303623,27442.702227945054
1179002,16772.21574452368
1729827,35292.86410409951
1361790,59105.464450225074
1260583,23771.7585594174
1653805,35287.96802759949
1413149,24561.518313118468
1613583,49072.24104175109
6299041,46629.09886823931
1332946,22863.93121207561
4275140,48182.88739963165
1404831,24068.7257617929
1190931,48358.217494796205
1819209,33171.25527505694
1803686,16752.63143852359
1185160,28013.809024396214
1152043,16769.76770627367
1215119,16774.663782773692
1621930,27432.910074945008
1683887,27445.150266195065
1333317,22868.827288575634
1642810,25374.402606111813
1494099,38312.00915056249
1726326,48738.46750603182
2296587,54116.147000908226
1607083,33680.63645984166
1316801,27432.910074945008
1487934,54091.66661840811
1644124,41243.56387555581
1612401,48196.42770912661
2202176,14311.93730326181
1379310,24541.934007118372
1168121,16772.21574452368
1209460,16772.21574452368
1475527,32362.71942427269
2228835,62709.317056796164
1593637,27401.085577694852
1361664,43151.20855555493
1360686,38237.19357846419
1266656,33195.73565755706
1461514,24262.10307249296
1713683,24102.998297293067
1212608,54101.45877140816
1210025,22120.82417785669
2324259,28741.03495751393
2409040,43321.6556503891
1516037,31284.91409599337
2252125,33159.01508380688
1718612,43321.6556503891
2197577,23761.966406417356
2260273,29865.687880175836
1283489,29102.839567949995
1508228,27386.397348194783
1278205,24554.174198368433
1741428,30764.83367529533
2346886,16769.76770627367
1817425,29101.187944112156
1764917,24556.622236618445
2220942,48280.841458716925
1276094,16762.423591523635
1279550,40438.0236973125
1764379,33185.94350455701
2547455,32379.855692022775
1333299,38733.09248151961
1667294,16752.63143852359
1676173,26680.078114850476
1658802,23769.31052116739
2514090,54103.906809658176
1281942,24071.17380004291
1403796,23788.894827167485
1646898,40134.511547341965
1141457,49094.273386001194
1646787,22120.82417785669
2222068,35285.51998934948
2339356,48305.32184121704
1769571,49069.79300350108
6305599,27476.974763445218
1747002,27450.04634269509
2412531,30764.83367529533
2438293,29128.116364862286
1270227,23801.135018417543
2324175,28741.03495751393
1413865,24093.20614429302
1795527,16737.943209023517
1545814,54113.69896265822
4278308,27459.838495695134
1611568,35433.27327398591
1690099,27430.462036694997
1789265,16757.527515023612
1793041,16723.254979523444
1452576,32367.615500772714
1670687,24515.005586368243
1293262,24093.20614429302
1413649,24093.20614429302
1619554,24066.277723542888
2235532,48107.32708302366
1588550,27474.526725195206
1447555,35799.53316813266
1323483,32394.543921522847
2691381,27401.085577694852
2336773,23801.135018417543
2369633,27447.598304445077
1257854,35278.175874599445
2386402,33222.66407830719
1412092,24554.174198368433
1637642,24098.102220793044
1765948,33188.391542807025
1803171,22873.72336507566
1677970,28917.661108231947
1274544,16762.423591523635
2355650,30466.74335090805
1293252,23815.823247917615
1826218,49067.34496525107
1775963,27442.702227945054
1511165,33161.46312205689
1593041,32379.855692022775
1433416,38292.42484456239
2225351,22859.035135575592
1708207,24076.069876542937
1686473,25011.800245683324
1329332,27425.56596019497
1636394,24578.65458086855
2242064,16757.527515023612
2353480,27445.150266195065
2371957,43331.44780338915
1720940,22878.619441575684
1201988,51660.764636146385
4373484,32636.48093746766
2249939,39957.471337236995
2270214,48350.87338004617
1721372,33215.31996355715
1748652,27447.598304445077
1629552,24090.75810604301
6286003,23813.375209667603
1684965,33188.391542807025
1730583,30764.83367529533
1746304,43304.51938263902
1175227,22876.171403325672
4358871,38220.0573107141
1646679,29096.291867612134
1281105,23791.342865417497
2356171,27474.526725195206
2210383,23825.61540091766
2395310,20430.58119156387
1509853,24532.141854118327
1681164,25011.800245683324
1363621,24512.55754811823
1166547,40263.67086106831
1510257,24541.934007118372
1462699,54089.21858015811
2199252,27476.974763445218
1807448,16759.975553273624
1286550,23808.47913316758
2293697,26993.9743651197
2408208,38750.22874926969
1203219,49086.92927125117
1767173,24571.310466118513
2243909,48141.270749381445
2335106,32874.202313087844
1288782,28719.002613263823
1630700,24090.75810604301
2307736,24581.102619118563
1267944,22895.755709325764
1415655,30333.423640930716
1896120,22866.379250325623
2300828,54121.043077408256
1799002,16757.527515023612
1504735,28670.041848263587
1456502,27405.981654194875
1290234,21372.681074405828
2338529,43338.79191813918
1304243,48258.809114466814
1826445,33207.97584880712
1816549,48738.46750603182
1423289,35295.312142349525
2568049,56137.72820701235
2420466,43336.34387988917
2325471,26680.078114850476
1429064,35314.89644834962
2532356,16767.319668023658
1680739,27430.462036694997
1671390,23779.10267416744
4245804,30469.191389158063
2201980,14311.93730326181
1425336,33497.00106200597
1520154,27450.04634269509
1662569,24090.75810604301
2333410,27568.423168331385
1167255,16769.76770627367
1439778,43316.759573889074
1470835,27450.04634269509
4277237,43309.41545913904
1327647,27410.8777306949
2719470,32634.032899217647
1740139,27420.669883694947
1757150,27440.254189695042
1415753,37729.814144575095
1299418,27396.18950119483
1485262,32414.12822752294
1509740,48266.153229216856
1495359,24551.726160118422
1389124,24510.10950986822
1323372,32389.64784502282
1472812,22854.13905907557
1808846,16764.871629773646
2347941,23803.583056667558
4347766,23832.959515667695
1361327,22885.963556325718
2416675,27459.838495695134
1344518,48253.91303796679
1452525,32367.615500772714
2324596,27479.422801695233
1346909,32392.095883272832
1277788,40406.19920006235
1449576,29044.883064361886
1254273,16728.151056023467
2252019,48273.49734396689
2244680,23806.03109491757
1285624,23806.03109491757
1260498,23771.7585594174
1601870,49072.24104175109
1355102,54094.11465665813
1706186,43333.895841639154
1475099,32355.375309522657
1205107,16769.76770627367
2704680,43338.79191813918
2401503,25011.800245683324
1436966,27430.462036694997
1253767,23788.894827167485
2353505,28716.55457501381
1517446,32404.336074522893
1389939,24522.34970111828
1812687,16772.21574452368
1521267,30449.607083157967
1801330,16750.183400273574
1633772,24095.654182543032
1547882,16772.21574452368
2297121,53438.467519470985
2569485,54123.49111565827
1795537,16735.4951707735
2496221,16762.423591523635
1369734,30393.302203407697
2415214,49077.137118251114
1508536,27391.293424694806
1482105,30335.871679180727
1360906,43316.759573889074
1361447,43236.30318078107
2311791,43338.79191813918
4319837,39680.08844086159
1624438,24080.96595304296
1585695,16772.21574452368
1589550,24495.42128036815
1186839,43338.79191813918
1511242,33166.359198556915
1262140,26670.078741994068
6312053,16777.111821023704
1760537,20430.58119156387
2352901,39684.98451736161
1613272,24581.102619118563
1433501,38292.42484456239
1600730,27418.221845444936
1713319,20430.58119156387
1745153,22873.72336507566
2245478,16757.527515023612
1773583,43333.895841639154
1184648,35334.480754349715
1159910,32404.336074522893
1286542,24085.862029542983
1798520,14311.93730326181
1755995,25011.800245683324
1284439,23808.47913316758
1403946,24257.206995992936
4380809,24581.102619118563
2253870,54108.8028861582
1334321,54101.45877140816
1585772,43336.34387988917
1481038,24492.973242118136
1625662,28711.65849851379
1326719,43284.935076638925
1262807,27403.533615944863
1896359,22868.827288575634
1201147,49089.37730950117
1216551,38960.280545638576
1641043,24105.446335543078
6093704,32399.43999802287
1431248,43324.10368863911
1774412,22878.619441575684
2327551,49089.37730950117
2368706,27432.910074945008
1265232,16723.254979523444
1460523,30430.022777157876
4354227,49086.92927125117
1319146,27457.390457445123
1622688,28701.866345513743
1285870,28714.1065367638
1386278,24088.310067792998
1278212,24556.622236618445
2309066,54118.595039158245
2310301,28738.58691926392
1424786,32389.64784502282
2347899,23798.68698016753
2209128,23825.61540091766
1482449,30343.21579393076
6269317,30330.975602680704
6309979,22888.41159457573
2260393,32362.71942427269
2482975,16774.663782773692
1182542,60979.37565025479
2239943,16757.527515023612
1281501,23791.342865417497
1791292,22868.827288575634
1639722,39967.26349023704
1609100,36578.95664241833
1425855,28657.80165701353
1885352,16762.423591523635
2400348,43309.41545913904
1290392,24078.51791479295
4338170,48293.08164996699
1885231,22895.755709325764
1278258,45847.49143820519
1468539,27440.254189695042
4353831,43331.44780338915
6288274,38334.04149481259
1798323,16750.183400273574
1377680,38302.216997562435
